,hotel_id,hotel_name,hotel_stars,address,cat_location,cat_cleaniness,cat_staff,cat_comfort,cat_value_for_money,cat_facilities,room_types,image_links,roomtypes_clean,25percentile,50percentile,75percentile
211,golden-royal,L Hotel at 51 Desker,2,"51 Desker Road, Little India, 209645 Singapore, Singapore",6.4,7.4,6.3,6.5,8.1,6.8,"{'Superior Double Room': ['S$\xa0126', 'S$\xa0180'], 'Superior Twin Room': ['S$\xa0126', 'S$\xa0180'], 'Deluxe Double Room': ['S$\xa0147', 'S$\xa0211'], 'Deluxe Twin Room': ['S$\xa0147', 'S$\xa0211'], 'Standard Triple Room (No Window)': ['S$\xa0169', 'S$\xa0241'], 'Deluxe Triple Room': ['S$\xa0190', 'S$\xa0271'], 'Deluxe Family Room': ['S$\xa0253', 'S$\xa0362']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/82819550.jpg?k=4f3eb42b046e176a25adfa3ab4dd62c74c3c54637a2e665b784041c71176173e&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/82819735.jpg?k=d190fc021338c7bc232091f2a3e1628fccb58b7220a809dca67b2a3f4e481b56&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/82819737.jpg?k=857c13b0d3fdf4bc78aa7ac86bcfa6d84240e00b454fd068ff2b16f7481e8e7e&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/82819736.jpg?k=708ee4d2ec0cbc58170e4274fc5cc6fe1719e815b9f5a35bba3dc77497986a88&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/82825657.jpg?k=ecbd09493dca1a52bf396b1f53274fe9fdd3b0db3f11448576d7dabaa29c7863&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/82819734.jpg?k=fd7a37847a60d3c18ad923a2729f4da6722f803b3e3a110b48ba98f35c817551&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/82821178.jpg?k=f5322396fea71401d1aae415eefd5103a8dd085c1038b82c423cf624205ce04c&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/82821179.jpg?k=b59e73ca3098753028d0bd2155954c1229118de53bafe36e61dba3a8c703c5ab&o=&hp=1']","{'Superior Double Room': ['126', '180'], 'Superior Twin Room': ['126', '180'], 'Deluxe Double Room': ['147', '211'], 'Deluxe Twin Room': ['147', '211'], 'Standard Triple Room (No Window)': ['169', '241'], 'Deluxe Triple Room': ['190', '271'], 'Deluxe Family Room': ['253', '362']}",152.5,185.0,233.5
212,bencoolen-hong-kong-street,"Hotel Bencoolen @ Hong Kong Street (SG Clean, Staycation Approved)",4,"47 Hongkong Street, Boat Quay, 059685 Singapore, Singapore",7.7,8.7,8.1,8.1,9.2,7.9,"{'Deluxe Double Room': ['S$\xa0315', 'S$\xa0350'], 'Deluxe Twin Room': ['S$\xa0315', 'S$\xa0350'], 'Deluxe Superior Queen': ['S$\xa0350'], 'Executive Double Room': ['S$\xa0360', 'S$\xa0400'], 'Executive Twin Room': ['S$\xa0360', 'S$\xa0400'], 'Loft Suite': ['S$\xa0414', 'S$\xa0460'], 'Executive King': ['S$\xa0420'], 'Premier Garden': ['S$\xa0500']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/55297190.jpg?k=85a986dc30aad22cc01928485878715b55a0c0396caa04dec349af6850c607b1&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/133172828.jpg?k=15f7c87ba1b2399b1f47c47cd8efe4a112ffba4d062b2022382a6241bb40fd3b&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/55297150.jpg?k=d5f02f45601e87570b8b708763fa37c14dabdd786ae2b6416ca07e1e5a3f6a31&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/55297165.jpg?k=8ffa5d62f4e91c70c92801b549b20aea6f4772cb3764bf18081f6da125015078&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/133172126.jpg?k=089a9a4e5f86ccf7f6e59e9421074fa6ddd59787f20411cbc42f57d86cf0331a&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/133185316.jpg?k=957e9c56c813cce55babb77c109e227a5c73bb8cab444d82b0a0273f6b016360&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/55409003.jpg?k=2ac47806ea3ef0560dcb1b966bffb477b7c5d0de36f35956faf4ecef69cee9f5&o=&hp=1']","{'Deluxe Double Room': ['315', '350'], 'Deluxe Twin Room': ['315', '350'], 'Deluxe Superior Queen': ['350'], 'Executive Double Room': ['360', '400'], 'Executive Twin Room': ['360', '400'], 'Loft Suite': ['414', '460'], 'Executive King': ['420'], 'Premier Garden': ['500']}",350.0,360.0,414.0
213,fragrance-classic,Fragrance Hotel - Classic,2,"418 Balestier Road, Novena, 329808 Singapore, Singapore",7.2,8.2,7.6,7.5,8.0,7.4,"{'Standard Double Room': ['S$\xa0115', 'S$\xa0128'], 'Superior Double Room': ['S$\xa0120', 'S$\xa0133']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/52107863.jpg?k=b78f9212cbe39b39f3e6d942744e8115bff2c253046afb1564a4c0c85912141c&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/316059394.jpg?k=3ed72aed4b6cc1e2056008d93ff8569c325fd612c12190fa4399f98b1c75ed89&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/263318533.jpg?k=5d3db426bab732fc84d6717b2ce2ae9379793516cd57383d2b19b69b8f7b45b6&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/52108148.jpg?k=5554983d7bf315f1be0901c45b4574e65b10000e281c97f1d5cc054ab135b222&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/52107886.jpg?k=116fe3b01ca67f63e5f67050c23f6618965a3cb57e4f752a6a660236397bd5ba&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/263318516.jpg?k=895e4686c15025fbc0d38bad643dc5ce8906a1a5021cbd562afd8a37e4b7a290&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/263318520.jpg?k=05f27406f172ab3798462d0a034181a88dcce8982843656fbaf543d7ea1fcb1b&o=&hp=1']","{'Standard Double Room': ['115', '128'], 'Superior Double Room': ['120', '133']}",118.75,124.0,129.25
214,regin-singapore3,Hi Hotel Dot,3,"56 Sims Avenue, 387416 Singapore, Singapore",7.1,7.8,7.3,7.2,7.7,7.3,"{'Standard Single Room': ['S$\xa0118'], 'Deluxe Double Room': ['S$\xa0157'], 'Superior Double Room': ['S$\xa0168'], 'Deluxe Twin Room': ['S$\xa0168'], 'Family Room': ['S$\xa0241']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/308247327.jpg?k=fcacf6e1732c1393cae31ffad93fe5604507aa690bd2722a691d25a744e3ea52&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/308247697.jpg?k=34b232c3f4c9831633fb006d94c6d703dac86626fdc8b231e801ed706ccbc92d&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/308247707.jpg?k=40bbdbd6dbf4c218b67fed74adeaedde60c078ebe5a5ab89fccd31fc0ac25bc8&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/308365446.jpg?k=fed001e59fb998a10580e0115fd3f41c8d70448e54414a2087dad6606acb9a13&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/308248039.jpg?k=89d042a6ddcbd33e0dcb5f7c9f32c120419d464482420bdc0b3b9d420455fb06&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/308365450.jpg?k=e8b4ca389389be44477aacee54fbcab34a757c5b16bb8468297502f1cd07faea&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/308247260.jpg?k=acc2a0e1536a328924f7da2b148d24eee723c1de633136fd799e08cbfbb63fe0&o=&hp=1']","{'Standard Single Room': ['118'], 'Deluxe Double Room': ['157'], 'Superior Double Room': ['168'], 'Deluxe Twin Room': ['168'], 'Family Room': ['241']}",157.0,168.0,168.0
215,fragrance-lavender,Fragrance Hotel - Lavender,2,"51 Lavender Street, Lavender, 338710 Singapore, Singapore",6.4,7.7,6.7,6.9,8.0,6.4,"{'Standard Double Room': ['S$\xa0150', 'S$\xa0167'], 'Superior Double Room': ['S$\xa0155', 'S$\xa0172']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/90551235.jpg?k=6c6cc161a327ec7f7d0291a34f37e416c08f5e423c6980dacf32bed64a2ba319&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/90551387.jpg?k=84ad938850b53463158e6bc6c806ba0ba75c11ab346212cb9df3f9ea0190dc7b&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/90551383.jpg?k=a50992d6b198df03ab5b0f478fe6c4eae7e2306457ebe5a3fc52a1b11c5a7764&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/90551380.jpg?k=744a2f7e055cae09df00fd9b5dec22b27220d6125fe56752e16a62a7274e36f1&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/90551390.jpg?k=4effa8110c95396622971060cb1ddc2eb54e32915db138ee9cbf6ce9b9a12596&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/263319391.jpg?k=7900967e428ac6189ede73f6bb7a9f5b73e9bfcdaa93ee2083675f0a5d0067d6&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/160207542.jpg?k=4a83111e33db1bde2116c0adfe648526ad58492ab38330e20e2912a7eb74b817&o=&hp=1']","{'Standard Double Room': ['150', '167'], 'Superior Double Room': ['155', '172']}",153.75,161.0,168.25
216,santa-grand-west-coast,The Quay Hotel West Coast,3,"428 Pasir Panjang Road, 118769 Singapore, Singapore",7.1,7.8,7.5,7.4,7.8,7.0,"{'Superior Double Room (No Window)': ['S$\xa0133', 'S$\xa0156'], 'Deluxe Double or Twin Room': ['S$\xa0142', 'S$\xa0167']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/278501555.jpg?k=9b449fa0b1369048ce6bf76c52270a28ee84c995af71fe931af189f7c8204a32&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/278494807.jpg?k=d347c13ab3373dd706996d56ac5cbe1707196a4f9422d0830f75956e0b734fd3&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/234761904.jpg?k=67a44f12f40ff8cc7dc7828d4dc3135db890c9ea4d0d2f23df66cd5dd911ebdc&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/100413362.jpg?k=dfd5f4822448d50b88b4208cc9443c2f806f4c659fd2eadde9bccdd2622ef3bc&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/278501382.jpg?k=715b022e1e8098c96fba6fe24439edc9cc2abdd5c7fdbe339e8c4435a2219952&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/278494816.jpg?k=2cb735932b37440528d50b9f25b627b1b6dd4cecb2762b04eb267bb9081de77b&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/278494731.jpg?k=195e2514779bc56b7331acba2ffd805f3aa9d6569d07dd00138e66c9477d61e3&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/278502162.jpg?k=e4eef54d6c6eac61fc43a4e955614db9d8f2b028595da57586a99ab63a95e285&o=&hp=1']","{'Superior Double Room (No Window)': ['133', '156'], 'Deluxe Double or Twin Room': ['142', '167']}",139.75,149.0,158.75
217,coller-boutique-hostel-singapore2,Coller Boutique Hostel,0,"259 Outram Road, Tiong Bahru, 169056 Singapore, Singapore",7.1,8.9,7.9,7.5,7.5,7.5,"{'Bunk Bed in Mixed Dormitory Room': ['S$\xa096'], 'Single Bed in Female Dormitory Room': ['S$\xa096', 'S$\xa0107'], 'Family Room': ['S$\xa0265'], 'Deluxe Family Room': ['S$\xa0383'], 'Deluxe Family Suite': ['S$\xa0514']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/362871152.jpg?k=bf6502fbd26b203aed62032c876119e949e603571ab21187d34c18cea988752d&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/363081497.jpg?k=84680fbbcf76ed0283b790845edf051dedaefcdcf07c29d9b90c877e14983e51&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/362871199.jpg?k=092c3df949737aff267ad83a11b79f920c000662bbc2f46d317075db93de6a33&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/362871124.jpg?k=1c1fc48a40e72c02bf3c4c8fbc2542d024e06ee6128276ffcc5d52caf644d5d0&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/362871195.jpg?k=476351778f63d5d1561a239fe9f5d476472f72626f085cec88ffbae5a5fc53e2&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/362871146.jpg?k=69f6777a749000aea20e021338eb7a7d1577769d8cb35c4693892593932211ce&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/362871143.jpg?k=f59787998a44c1b48ca51327e4101cf3bf6cd15903c3d87365a411ea2a81ac9c&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/362871149.jpg?k=c144b175a5574d414e67c07b1f0c1005a70cd9d55d54162693081f919219ecc8&o=&hp=1']","{'Bunk Bed in Mixed Dormitory Room': ['96'], 'Single Bed in Female Dormitory Room': ['96', '107'], 'Family Room': ['265'], 'Deluxe Family Room': ['383'], 'Deluxe Family Suite': ['514']}",98.75,186.0,353.5
218,bencoolen-singapore-singapore,Hotel Bencoolen Singapore,3,"47 Bencoolen Street, Bencoolen, 189626 Singapore, Singapore",8.3,7.9,6.6,6.6,6.5,6.7,"{'Standard Queen Room': ['S$\xa0271', 'S$\xa0285'], 'Standard Twin Room': ['S$\xa0271', 'S$\xa0285'], 'Deluxe Double Room': ['S$\xa0299', 'S$\xa0315'], 'Deluxe Twin Room': ['S$\xa0299', 'S$\xa0315'], 'Deluxe Family Room': ['S$\xa0533', 'S$\xa0561']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/175053695.jpg?k=8ca2700b866a2bbda8dfb0a7b9de0e2cb7cd309d471851164e805e413b21ffcf&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/276379948.jpg?k=9f0af9dfc95e25a8af24216253be5a49df9ff9123cba770183320f2c122dc3a1&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/276379947.jpg?k=85c685210230d865804d3280b0f1884c844dbcc6f776fccebddf19a612ae87f7&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/174946069.jpg?k=04b38e5fde9e21741ad581b3887f40e92867758e69eb5febc11ca8a7b7e4af62&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/174949086.jpg?k=1590e0c18707634d0c46fe237ba0b7c9e9d286264a417de9a5c088fc9b5f89c2&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/68562568.jpg?k=b3d771b6ebddc8d026ae658a07f9df15abc732cd4a6b4165b2bba39b81c21b27&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/276379949.jpg?k=b9411b3c88403aec96c7ed6124ba741bf747bfd8cd2adc37d53b797ac2226b6c&o=&hp=1']","{'Standard Queen Room': ['271', '285'], 'Standard Twin Room': ['271', '285'], 'Deluxe Double Room': ['299', '315'], 'Deluxe Twin Room': ['299', '315'], 'Deluxe Family Room': ['533', '561']}",285.0,299.0,315.0
219,park-22-little-india,Check-Inn at Little India,3,"60 Kerbau Road, Little India, Farrer Park, 219184 Singapore, Singapore",8.7,8.6,7.7,7.5,7.2,7.5,"{'Single': ['S$\xa0156', 'S$\xa0240'], 'Deluxe ': ['S$\xa0197', 'S$\xa0302'], 'Superior': ['S$\xa0224', 'S$\xa0344'], 'Signature': ['S$\xa0244', 'S$\xa0375'], 'Premier': ['S$\xa0244', 'S$\xa0375'], 'Family': ['S$\xa0454', 'S$\xa0699']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/344681281.jpg?k=5d912b36b44582d84a7e86624a3424c143963729f6f5c4de7a358b74133a0e1d&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/329328488.jpg?k=dbba3869aac49f73f9e0ccfbbba2c80754b57f7ddb68fb7b93f810fb8cfb0136&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/329328490.jpg?k=376392b42074b3ec9514e219c3d6edefe5e51bfa178d2289132c3457a0bfd3a4&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/335571586.jpg?k=8715712665c2ce0774349d74b399a9550605da6ec11998693fe4f96c66477593&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/329328593.jpg?k=4647b0c192cab02b11c1551c5e8f2062802291b8c865e2f8f3a8880efd7e60f8&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/329328562.jpg?k=4853313fba33d65b3a741aa4fd7c9f74cc8f70a958cfb58c00ac0143a1d6c8c2&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/329509546.jpg?k=9a2ddde79c85d2827991d6f08d95ee7a5a24b9c4465561319ead4c23f4412691&o=&hp=1']","{'Single': ['156', '240'], 'Deluxe ': ['197', '302'], 'Superior': ['224', '344'], 'Signature': ['244', '375'], 'Premier': ['244', '375'], 'Family': ['454', '699']}",236.0,273.0,375.0
220,st-signature-tanjong-pagar-singapore1,ST Signature Tanjong Pagar,3,"32 Tras Street, Chinatown, 078972 Singapore, Singapore",8.1,8.3,8.4,8.3,8.9,8.1,"{'Cabin S, Shared Bathroom': ['S$\xa0162', 'S$\xa0186'], 'Cabin S, Window, Shared Bathroom': ['S$\xa0184', 'S$\xa0211'], 'Cabin M, Shared Bathroom': ['S$\xa0235', 'S$\xa0270'], 'Cabin S, Double, Shared Bathroom': ['S$\xa0235', 'S$\xa0270'], 'Cabin S, Window, Private Bathroom': ['S$\xa0294', 'S$\xa0338'], 'Cabin S, Double, Window, Private Bathroom': ['S$\xa0323', 'S$\xa0372'], 'Cabin M, Window, Private Bathroom': ['S$\xa0323', 'S$\xa0372']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/244183503.jpg?k=5b28ac39fdb3082675fb256451fe19d3bd5afa0bbf71a415ea552b8a3af0ec29&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/323137218.jpg?k=c7f3166907df8a4e19ccdc9e6b81368f9e7e3f12c16880606b78b7cf99ef0439&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/390582232.jpg?k=c44409ffbc08be64ad868fe5d3949929f6e723ccd25bd58f3450a7cb4d510e98&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/237059237.jpg?k=0da0e3c887ac9942a3b11a404fde46314aae2168f1e9b62075311c9aa40c411e&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/237059229.jpg?k=740c36f4c8caffc0315167155879a42d30f9b0fe1b13464ef963b4c61e505b17&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/244183497.jpg?k=7b9013df1990a8d11b8c9d4ad4674bdce6306400e179303610a775b1779c84ae&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/390582236.jpg?k=9eb838f82719ecb0e76f97720cd236b758131ab66ef9d15a2372bacc7228b645&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/294157078.jpg?k=ce46eae79cf1bbb55dd685729befb1004b46b58aa11a14362d3e40216260a032&o=&hp=1']","{'Cabin S, Shared Bathroom': ['162', '186'], 'Cabin S, Window, Shared Bathroom': ['184', '211'], 'Cabin M, Shared Bathroom': ['235', '270'], 'Cabin S, Double, Shared Bathroom': ['235', '270'], 'Cabin S, Window, Private Bathroom': ['294', '338'], 'Cabin S, Double, Window, Private Bathroom': ['323', '372'], 'Cabin M, Window, Private Bathroom': ['323', '372']}",217.0,270.0,323.0
221,new-cape-inn-pte-ltd,New Cape Inn,3,"3 Seng Poh Road, Tiong Bahru, 168891 Singapore, Singapore",6.9,7.7,7.2,7.3,7.9,7.4,"{'Standard Twin Room': ['S$\xa0142'], 'Standard Queen Room': ['S$\xa0152'], 'Standard King Room': ['S$\xa0171'], 'Standard Queen and Single Room': ['S$\xa0190'], 'Standard Triple Room': ['S$\xa0209'], 'Triple Room with Balcony': ['S$\xa0228'], 'Standard Family Room': ['S$\xa0247']}","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/17721332.jpg?k=e31810cab547157701ffd9fb4e58cb246b30bfe4c50c73d1b28bc54e9b732550&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/136676641.jpg?k=445f1b020c6388dab443ec4a4ce403d5c0745077be6c4b5870938da9f1bb5722&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max500/136676614.jpg?k=275e9de94b85a2141cbb32837c61afbca0b6d1e4914c54e7e307b1a7794575d7&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/22475299.jpg?k=1589f73a9ad7baf43d6866b0554efdec7e30927bd748ee4e343099c60acb73b1&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/17721333.jpg?k=d63c617707298a9c35c9da007155c358642ee7897592f25fb2c6cb762e11faa0&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/17721284.jpg?k=2bc60ee37da51ac652e64987fd46f5c09d693be1ca59907174e56b08b85f3853&o=&hp=1', 'https://cf.bstatic.com/xdata/images/hotel/max300/332576435.jpg?k=49e8bf3f8cc9f7309a60471c5b5e9e18a8acdd03f885bdb33c921c1f9a0aa982&o=&hp=1']","{'Standard Twin Room': ['142'], 'Standard Queen Room': ['152'], 'Standard King Room': ['171'], 'Standard Queen and Single Room': ['190'], 'Standard Triple Room': ['209'], 'Triple Room with Balcony': ['228'], 'Standard Family Room': ['247']}",161.5,190.0,218.5
222,fragrance-kovan,Fragrance Hotel - Kovan,2,"760 Upper Serangoon Road, 534629 Singapore, Singapore",7.2,7.9,7.6,7.4,7.6,7.2,"{'Standard Room with free WIFI (No Window)': ['S$\xa0130', 'S$\xa0144'], 'Superior Plus Double Room': ['S$\xa0140', 'S$\xa0156']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/54156918.jpg?k=2904c69844316e05c42b190d170e68a85b49996c1f2df9495a2ef4a8bff6ed31&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/54157022.jpg?k=3d183f84902f1c85aea72a6581a4947f5dbfa16ac2344eca431f9469f000cb77&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/54157007.jpg?k=37d930e06349560afb10957f90eaec72b53cdb558d5e8899b400ab6f8910ed41&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/54157613.jpg?k=33650668e8a3b5f1bf1281b89a13d7658850cad95d08078d9f2ce28a8542b1eb&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/263319058.jpg?k=a16a6b7e1f266ff0373c87457474db72ed71423cc9773e0f5f57a1a86225bf85&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/54156924.jpg?k=d28923345a64e574970cf37d3b23d1079b03f0f80b6f8bbc3017b3bffbe25628&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/263319053.jpg?k=95949929d82c7848b81312c47d829d5982a51d01585b55b3995980cfee292a6f&o=&hp=1']","{'Standard Room with free WIFI (No Window)': ['130', '144'], 'Superior Plus Double Room': ['140', '156']}",137.5,142.0,147.0
223,five-47-6-splendour,five6 Hotel Splendour,4,"Located in five/6 Hotel Splendour, 5 Lor 6 Geylang, Singapore Singapore 399167, 399167 Singapore, Singapore",7.9,8.2,8.3,8.2,7.7,7.9,"{'Superior Twin Room': ['S$\xa0257', 'S$\xa0260'], 'Superior Queen Room': ['S$\xa0285', 'S$\xa0288'], 'Deluxe King Room': ['S$\xa0314', 'S$\xa0317'], 'Deluxe Splendour Room': ['S$\xa0343', 'S$\xa0346'], 'Family Triple': ['S$\xa0404', 'S$\xa0408'], 'Family Quadruple': ['S$\xa0466', 'S$\xa0471'], 'Deluxe SOHO Room': ['S$\xa0509', 'S$\xa0514']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/267611418.jpg?k=f8776f4250b16001dff801564b5dfb3aceb3499323c0f35b83e1eb6fcbd310c7&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/92306078.jpg?k=3385e2ad599bceae413c26c0989250570102fff81c6e7c69511d4a3dd6352adc&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/92306165.jpg?k=91edd6a08bba27118f1b5f372a36ba246dc07ac4957f067a1453ea058d55defe&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/92305977.jpg?k=a612ac32cb92a1912b1351446f7ed6f3886d1f52e1db3daf1dc53289d54aca3c&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/92306198.jpg?k=12d058d7daae064c3418f2b85557c6ede51ab1258c44c361ea2c00d3448d2806&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/92305958.jpg?k=86c8623ceb9e83dc540f8d9db9c4bf118a93facc35ccc31a317444ed4f89984c&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/269211320.jpg?k=7e10f8bcf62dfddb8cb1bb8e641615fdc3379be62678d2a4368a2c49d259deff&o=&hp=1']","{'Superior Twin Room': ['257', '260'], 'Superior Queen Room': ['285', '288'], 'Deluxe King Room': ['314', '317'], 'Deluxe Splendour Room': ['343', '346'], 'Family Triple': ['404', '408'], 'Family Quadruple': ['466', '471'], 'Deluxe SOHO Room': ['509', '514']}",294.5,344.5,451.5
224,villa-samadhi-singapore-by-samadhi,Villa Samadhi Singapore by Samadhi,5,"Labrador Villa Road, 119189 Singapore, Singapore",7.9,9.0,8.7,8.7,8.5,7.6,"{'Crib': ['S$\xa0462'], 'Rustic Crib': ['S$\xa0528'], 'Luxe Crib': ['S$\xa0595'], 'Sarang': ['S$\xa0780'], 'Luxe Sarang': ['S$\xa01,090']}","['https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/159591334.jpg?k=8f431ff8b31b39e4d3d5e7527467bf7dc5fb2063aa8fe2514ea8d76ad0962574&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/159591689.jpg?k=31f8c11540bd847069321f95a74ec517c8998170667286902f09ab82fc09b3ec&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max500/159591464.jpg?k=9f42603c71a57e2beeb659a9c0a8b86c9502367f79a81a9455fbdf2435f5e9b7&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/385386630.jpg?k=725424063a78d8199cb6934a36af9fdd0d527ad6feb1e14802a7a88f9f837713&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/159591163.jpg?k=e4735d273f722b173c8da1f4279d42e8c486782d9ad11cef63858997faba97ed&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/250237359.jpg?k=c8be544a7c80d4f801120c28860f86840bcc04ec57077ea8cf9228c99825c41a&o=&hp=1', 'https://t-cf.bstatic.com/xdata/images/hotel/max300/159591332.jpg?k=ecef9ea2fc02d6dec786c920949d0154fb95efb7b1e46076fb5e71efb8ef243b&o=&hp=1']","{'Crib': ['462'], 'Rustic Crib': ['528'], 'Luxe Crib': ['595'], 'Sarang': ['780'], 'Luxe Sarang': ['1,090']}",528.0,595.0,780.0
